N ID,Visit name,Quarter ID_original,Combined1,Combined,SCM Type,AID,Type of bacteria,Type of bacteria1,Bacteria_groups,Bacteria_groups_code,Any_pathogen,NAS,Mammaliicoccus,NASM,Gram_neg,Other_bac,Staph_au,Not_iden,Strept,Code for bacterial class,CMT score,Bacterial growth,Quarter ID,QP,QP_RL,QP_FH,T_shape,T_lesion,T_congenital1,AID,AID_original,B_mastitis,Age,Age_code,Breed,Breed1,Breed_Code,BCS,BCS_code,BCS1,A_my,Milk yield_code,L_stage,L_stage code,Pregnancy,Parity,Parity_code,Parity_code1,U_symmetry,U_shape,T_block,T_congenital,T_position,C_hind_quarter,U_dis,H_any_dis,H_lameness,H_cm,H_abort,H_calf_m,FID_original,FID,District,Visit name,F_mastitis,BMSCC,Log10BMSCC,R_system,Rs_code,Month,Season,Education,TN_Buffalo,N_lactating,Breeds,Breed_code,Feeding_S,T_feed,B_source,Wash_buffalo,Control_milk,Wash_udder,Dry_udder,T_dipping,T_hand_milk1,T_hand_milk,Fre_milking,Udder_hygiene,Milker_hygiene,N_milker,Milk_cm_last
136,Sandwip,F60A5HL,Culture negative,Culture negative,1,84,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,4,Culture negative,F60A5HL,HL,Left,Hind,3,0,0,84,5,1,9,3,Indigenous,Indigenous,1,5,2,0Good,2,0,6,1,2,3,3,3,2,2,0,0,2,2,0,0,0,0,1,1,60,29,Chattogram,Sandwip,0,"76,000",4.88,Bathan,0,February,0,1,27,5,River type,1,2,1,2,1,0,0,0,3,7,1,1,3,2,0,0
137,Sandwip,F60A5HR,Culture negative,Culture negative,1,84,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F60A5HR,HR,Right,Hind,3,0,0,84,5,1,9,3,Indigenous,Indigenous,1,5,2,0Good,2,0,6,1,2,3,3,3,2,2,0,0,2,2,0,0,0,0,1,1,60,29,Chattogram,Sandwip,0,"76,000",4.88,Bathan,0,February,0,1,27,5,River type,1,2,1,2,1,0,0,0,3,7,1,1,3,2,0,0
426,IV-A,F110A25FR,Culture negative,Culture negative,1,219,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F110A25FR,FR,Right,Front,1,0,0,219,25,1,7,2,Crossbreed,Crossbreed,2,5,2,0Good,5,1,2,0,2,3,3,3,1,3,0,0,,1,0,1,0,0,0,0,110,77,Laxmipur,IV-A,1,"335,000",5.53,Intensive,4,October,2,1,57,13,River type,1,0,3,1,1,0,1,0,3,7,1,1,3,2,1,1
387,IV-A,F109A390FL,Streptococcus suis ,Streptococcus suis,0,200,Streptococcus,Streptococcus,Streptococcus,7,1,0,0,0,0,0,0,0,1,3,1,Single,F109A390FL,FL,Left,Front,2,0,0,200,390,0,7,2,Crossbreed,Crossbreed,2,5,2,0Good,5.5,1,4,1,2,3,3,3,1,2,0,0,1,1,0,1,1,1,0,1,109,76,Laxmipur,IV-A,1,"691,000",5.84,Intensive,4,October,2,3,205,43,River type,1,2,3,1,1,1,1,0,3,7,1,2,3,2,1,1
1231,Noakhali,F258A28FR,Culture negative,Culture negative,0,683,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F258A28FR,FR,Right,Front,1,0,1,683,28,1,13,3,Indigenous,Indigenous,1,5,2,0Good,2,0,7,2,1,4,4,4,1,3,0,1,4,1,0,0,0,0,0,1,258,221,Noakhali,Noakhali,1,"304,000",5.48,Semi-intensive,3,March,1,1,157,35,River type,1,2,3,2,0,1,0,0,3,1,1,1,4,3,1,0
1254,Noakhali,F258A9FL,Culture negative,Culture negative,0,698,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F258A9FL,FL,Left,Front,1,0,0,698,9,0,10,3,Crossbreed,Crossbreed,2,5,2,0Good,3.5,1,6,1,1,4,4,4,1,2,0,1,2,2,0,0,0,0,0,0,258,221,Noakhali,Noakhali,1,"304,000",5.48,Semi-intensive,3,March,1,1,157,35,River type,1,2,3,2,0,1,0,0,3,1,1,1,4,3,1,0
1035,Rajshahi,F224A3FL,Culture negative,Culture negative,0,573,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F224A3FL,FL,Left,Front,1,0,0,573,3,0,10,3,Crossbreed,Crossbreed,2,5,2,0Good,2,0,5,1,2,4,4,4,1,1,1,0,1,3,0,1,0,0,0,0,224,187,Rajshahi,Rajshahi,1,"369,000",5.57,Semi-intensive,3,March,1,0,15,3,River type,1,2,1,0,0,1,0,0,3,1,1,1,4,3,0,0
1358,Noakhali,F277A1FL,Culture negative,Culture negative,0,754,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F277A1FL,FL,Left,Front,1,0,0,754,1,0,8,2,Crossbreed,Crossbreed,2,5,2,0Good,2.5,0,3,0,2,4,4,4,1,3,0,1,4,1,0,1,1,0,0,0,277,239,Noakhali,Noakhali,1,"604,000",5.78,Semi-Bathan,1,April,1,1,24,12,River type,1,1,1,2,0,1,0,0,3,1,1,1,4,3,1,0
491,IV-B,F122A1FL,Culture negative,Culture negative,1,247,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F122A1FL,FL,Left,Front,1,0,0,247,1,1,7,2,Crossbreed,Crossbreed,2,5,2,0Good,5,1,1.5,0,2,4,4,4,1,3,0,0,1,2,0,1,0,0,0,0,122,86,Mymensingh,IV-B,0,"124,000",5.09,Semi-Bathan,1,November,2,2,11,3,River type,1,2,"1,2",0,0,1,0,0,3,1,1,1,,,,0
1230,Noakhali,F258A28FL,Culture negative,Culture negative,1,683,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F258A28FL,FL,Left,Front,1,0,0,683,28,1,13,3,Indigenous,Indigenous,1,5,2,0Good,2,0,7,2,1,4,4,4,1,3,0,1,4,1,0,0,0,0,0,1,258,221,Noakhali,Noakhali,1,"304,000",5.48,Semi-intensive,3,March,1,1,157,35,River type,1,2,3,2,0,1,0,0,3,1,1,1,4,3,1,0
1382,Noakhali,F282A3FR,Culture negative,Culture negative,1,769,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F282A3FR,FR,Right,Front,1,0,0,769,3,1,8,2,Crossbreed,Crossbreed,2,5,2,0Good,1.5,0,7,2,1,4,4,4,1,3,0,0,2,1,0,1,1,0,0,1,282,243,Noakhali,Noakhali,1,"371,000",5.57,Semi-Bathan,1,April,1,1,88,20,River type,1,1,1,0,0,0,0,0,3,1,1,1,4,3,1,0
492,IV-B,F122A1HR,Bacillus cereus ,Bacillus ,0,247,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,1,Single,F122A1HR,HR,Right,Hind,1,0,0,247,1,0,7,2,Crossbreed,Crossbreed,2,5,2,0Good,5,1,1.5,0,2,4,4,4,1,3,0,0,1,2,0,1,0,0,0,0,122,86,Mymensingh,IV-B,0,"124,000",5.09,Semi-Bathan,1,November,2,2,11,3,River type,1,2,"1,2",0,0,1,0,0,3,1,1,1,,,,0
651,Jamalpur,F143A4FR,Rothia endophytica ,Rothia ,0,342,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,1,Single,F143A4FR,FR,Right,Front,1,0,0,342,4,0,7,2,Indigenous,Indigenous,1,5,2,0Good,3,1,1.5,0,2,4,4,4,1,3,0,0,1,3,0,0,0,0,0,0,143,107,Jamalpur,Jamalpur,0,"168,000",5.23,Semi-Bathan,1,December,0,0,12,7,River type,1,2,3,0,0,1,0,0,3,1,1,1,4,3,0,0
613,Jamalpur,F137A2FL,Staphylococcus aureus Staphylococcus sciuri,Staphylococcus aureus,0,319,S. aureus,S. aureus,Staphylococcus aureus,5,1,0,0,0,0,0,1,0,0,2,1,Double,F137A2FL,FL,Left,Front,1,0,0,319,2,0,8,2,Crossbreed,Crossbreed,2,5,2,0Good,7,1,2,0,2,4,4,4,1,3,0,0,1,2,0,0,0,0,0,0,137,101,Jamalpur,Jamalpur,1,"444,000",5.65,Household,2,February,0,2,5,3,River type,1,2,3,0,0,1,0,0,3,1,1,2,3,2,1,0
535,Jamalpur,F126A3HR,Not-identified ,Not-identified ,0,274,,,Not-identified ,6,1,0,0,0,0,0,0,1,0,,1,,F126A3HR,HR,Right,Hind,1,0,0,274,3,0,7,2,Indigenous,Indigenous,1,5,2,0Good,2.5,0,3,0,2,4,4,4,1,3,0,0,1,3,0,0,0,0,0,0,126,90,Jamalpur,Jamalpur,1,"207,000",5.32,Semi-Bathan,1,December,0,1,37,17,River type,1,2,1,2,0,0,0,0,3,1,1,1,4,2,1,1
1174,Noakhali,F251A3HL,Culture negative,Culture negative,0,646,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F251A3HL,HL,Left,Hind,1,0,0,646,3,1,12,3,Crossbreed,Crossbreed,2,5,2,0Good,,0,6,1,2,4,4,4,1,3,0,0,1,1,0,1,0,0,0,0,251,214,Noakhali,Noakhali,1,"1,213,000",6.08,Semi-Bathan,1,March,1,0,9,4,River type,1,2,1,,0,1,0,0,3,2,2,1,4,3,1,1
1173,Noakhali,F251A3FR,Culture negative,Culture negative,1,646,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F251A3FR,FR,Right,Front,1,0,0,646,3,1,12,3,Crossbreed,Crossbreed,2,5,2,0Good,,0,6,1,2,4,4,4,1,3,0,0,1,1,0,1,0,0,0,0,251,214,Noakhali,Noakhali,1,"1,213,000",6.08,Semi-Bathan,1,March,1,0,9,4,River type,1,2,1,,0,1,0,0,3,2,2,1,4,3,1,1
229,Bhola,F87A1FL,Culture negative,Culture negative,1,129,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F87A1FL,FL,Left,Front,1,0,0,129,1,1,14,3,Crossbreed,Crossbreed,2,5,2,0Good,1.5,0,3,0,1,4,4,4,1,3,0,0,1,1,0,0,0,0,0,0,87,56,Bhola,Bhola,1,"851,000",5.93,Household,2,March,1,1,14,5,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,3,0,1
231,Bhola,F87A1HL,Culture negative,Culture negative,1,129,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F87A1HL,HL,Left,Hind,1,0,0,129,1,1,14,3,Crossbreed,Crossbreed,2,5,2,0Good,1.5,0,3,0,1,4,4,4,1,3,0,0,1,1,0,0,0,0,0,0,87,56,Bhola,Bhola,1,"851,000",5.93,Household,2,March,1,1,14,5,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,3,0,1
236,Bhola,F87A3HR,Culture negative,Culture negative,1,131,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F87A3HR,HR,Right,Hind,1,0,0,131,3,1,15,3,Indigenous,Indigenous,1,5,2,0Good,2.5,0,2.5,0,1,4,4,4,1,3,0,0,1,2,0,0,0,0,0,0,87,56,Bhola,Bhola,1,"851,000",5.93,Household,2,March,1,1,14,5,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,3,0,1
233,Bhola,F87A3FL,Staphylococcus chromogenes Lactococcus garvieae,Lactococcus garvieae,1,131,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,2,Double,F87A3FL,FL,Left,Front,1,0,0,131,3,1,15,3,Indigenous,Indigenous,1,5,2,0Good,2.5,0,2.5,0,1,4,4,4,1,3,0,0,1,2,0,0,0,0,0,0,87,56,Bhola,Bhola,1,"851,000",5.93,Household,2,March,1,1,14,5,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,3,0,1
234,Bhola,F87A3FR,Lactococcus garvieae Staphylococcus epidermidis,Lactococcus garvieae,1,131,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,3,Double,F87A3FR,FR,Right,Front,1,0,0,131,3,1,15,3,Indigenous,Indigenous,1,5,2,0Good,2.5,0,2.5,0,1,4,4,4,1,3,0,0,1,2,0,0,0,0,0,0,87,56,Bhola,Bhola,1,"851,000",5.93,Household,2,March,1,1,14,5,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,3,0,1
845,Sylhet,F182A2HR,Culture negative,Culture negative,0,460,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F182A2HR,HR,Right,Hind,1,0,0,460,2,0,10,3,Crossbreed,Crossbreed,2,5,2,0Good,3,1,1.5,0,2,4,4,4,1,3,0,0,1,3,0,0,0,0,0,0,182,145,Moulvibazar,Sylhet,0,"93,000",4.97,Semi-Bathan,1,January,0,0,41,9,Swamp type,2,1,1,2,0,1,0,0,3,4,1,1,4,3,1,0
824,Sylhet,F178A1FR,Micrococcus lylae ,Micrococcus ,0,446,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,1,Single,F178A1FR,FR,Right,Front,1,0,0,446,1,1,14,3,Crossbreed,Crossbreed,2,5,2,0Good,2,0,8,2,1,4,4,4,1,3,0,0,1,3,0,0,0,0,0,0,178,141,Moulvibazar,Sylhet,0,"128,000",5.11,Semi-Bathan,1,January,0,0,32,7,River type,1,1,2,0,0,0,0,0,3,4,1,1,4,3,1,0
173,Bhola,F74A2FL,Culture negative,Culture negative,0,104,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F74A2FL,FL,Left,Front,1,0,0,104,2,0,12,3,Indigenous,Indigenous,1,5,2,0Good,2.5,0,4,1,2,4,4,4,2,3,0,0,2,1,0,1,1,0,0,0,74,43,Bhola,Bhola,1,"589,000",5.77,Bathan,0,March,1,2,45,11,Both,0,1,1,2,0,1,0,0,3,5,1,1,4,2,1,0
477,IV-B,F118A2FL,Culture negative,Culture negative,1,239,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F118A2FL,FL,Left,Front,1,0,0,239,2,1,9,3,Crossbreed,Crossbreed,2,5,2,0Good,2,0,0.06,0,2,4,4,4,1,3,0,0,1,2,0,1,0,0,0,0,118,82,Mymensingh,IV-B,0,"165,000",5.22,Bathan,0,November,2,1,12,4,River type,1,2,1,2,0,0,0,0,3,6,1,1,4,3,0,0
478,IV-B,F118A2HR,Culture negative,Culture negative,1,239,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F118A2HR,HR,Right,Hind,1,0,0,239,2,1,9,3,Crossbreed,Crossbreed,2,5,2,0Good,2,0,0.06,0,2,4,4,4,1,3,0,0,1,2,0,1,0,0,0,0,118,82,Mymensingh,IV-B,0,"165,000",5.22,Bathan,0,November,2,1,12,4,River type,1,2,1,2,0,0,0,0,3,6,1,1,4,3,0,0
258,Bhola,F92A1HR,Culture negative,Culture negative,0,141,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F92A1HR,HR,Right,Hind,1,0,0,141,1,1,14,3,Indigenous,Indigenous,1,5,2,0Good,2,0,6,1,1,4,4,4,1,3,0,0,1,2,0,0,0,0,0,0,92,61,Bhola,Bhola,0,"113,000",5.05,Bathan,0,March,1,1,12,3,River type,1,1,1,1,0,1,0,0,3,7,1,1,4,2,0,0
172,Bhola,F73A2FL,Culture negative,Culture negative,0,104,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F73A2FL,FL,Left,Front,1,0,0,104,2,0,8,2,Indigenous,Indigenous,1,5,2,0Good,3,1,5,1,1,4,4,4,1,3,0,0,2,3,0,0,1,0,0,0,73,42,Bhola,Bhola,1,"431,000",5.63,Bathan,0,March,1,0,12,4,River type,1,1,1,2,0,1,0,0,3,7,1,1,4,2,0,
257,Bhola,F92A1FR,Culture negative,Culture negative,1,141,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F92A1FR,FR,Right,Front,2,0,0,141,1,1,14,3,Indigenous,Indigenous,1,5,2,0Good,2,0,6,1,1,4,4,4,1,3,0,0,1,2,0,0,0,0,0,0,92,61,Bhola,Bhola,0,"113,000",5.05,Bathan,0,March,1,1,12,3,River type,1,1,1,1,0,1,0,0,3,7,1,1,4,2,0,0
856,Sylhet,F184A3FR,Culture negative,Culture negative,0,466,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F184A3FR,FR,Right,Front,2,0,0,466,3,0,7,2,Crossbreed,Crossbreed,2,5,2,0Good,1,0,5,1,2,4,4,4,1,3,0,0,1,3,0,0,0,0,0,0,184,147,Moulvibazar,Sylhet,0,"170,000",5.23,Semi-Bathan,1,January,0,,,,,,,,,,,,,,,,,,,,
5,Sandwip,F32A1HL,Culture negative,Culture negative,0,5,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F32A1HL,HL,Left,Hind,1,0,0,5,1,0,8.5,3,Indigenous,Indigenous,1,5,2,0Good,2.5,0,6,1,2,5,5,5,1,3,0,0,2,2,0,0,1,0,0,0,32,3,Chattogram,Sandwip,1,"307,000",5.49,Bathan,0,February,0,1,25,4,Both,0,1,3,2,0,1,0,0,3,1,1,1,4,3,0,0
910,Rajshahi,F198A5FR,Culture negative,Culture negative,0,505,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F198A5FR,FR,Right,Front,1,0,0,505,5,0,10,3,Crossbreed,Crossbreed,2,5,2,0Good,2,0,6,1,1,5,5,5,1,3,0,0,1,1,0,0,0,0,0,0,198,161,Rajshahi,Rajshahi,1,"314,000",5.5,Semi-intensive,3,February,0,1,20,6,River type,1,2,3,0,0,0,0,0,3,1,1,1,4,3,0,0
534,Jamalpur,F126A2HL,Culture negative,Culture negative,1,273,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F126A2HL,HL,Left,Hind,1,0,0,273,2,1,9,3,Indigenous,Indigenous,1,5,2,0Good,3,1,1,0,2,5,5,5,1,3,0,0,1,3,0,0,0,0,0,0,126,90,Jamalpur,Jamalpur,1,"207,000",5.32,Semi-Bathan,1,December,0,1,37,17,River type,1,2,1,2,0,0,0,0,3,1,1,1,4,2,1,1
908,Rajshahi,F198A3HL,Culture negative,Culture negative,1,504,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F198A3HL,HL,Left,Hind,1,0,0,504,3,1,10,3,Crossbreed,Crossbreed,2,5,2,0Good,3,1,7,2,1,5,5,5,1,3,0,0,1,1,0,0,0,0,0,0,198,161,Rajshahi,Rajshahi,1,"314,000",5.5,Semi-intensive,3,February,0,1,20,6,River type,1,2,3,0,0,0,0,0,3,1,1,1,4,3,0,0
909,Rajshahi,F198A3HR,Culture negative,Culture negative,1,504,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F198A3HR,HR,Right,Hind,1,0,0,504,3,1,10,3,Crossbreed,Crossbreed,2,5,2,0Good,3,1,7,2,1,5,5,5,1,3,0,0,1,1,0,0,0,0,0,0,198,161,Rajshahi,Rajshahi,1,"314,000",5.5,Semi-intensive,3,February,0,1,20,6,River type,1,2,3,0,0,0,0,0,3,1,1,1,4,3,0,0
3,Sandwip,F31A1FR,Culture negative,Culture negative,0,3,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F31A1FR,FR,Right,Front,1,0,0,3,1,0,8.5,3,Indigenous,Indigenous,1,5,2,0Good,2.5,0,6,1,2,5,5,5,1,3,0,0,2,2,0,0,1,0,0,0,31,2,Chattogram,Sandwip,0,"170,000",5.23,Bathan,0,February,0,1,20,4,Both,0,1,1,2,1,0,1,0,3,2,2,1,3,2,0,0
1199,Noakhali,F257A1HL,Culture negative,Culture negative,1,664,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F257A1HL,HL,Left,Hind,1,0,0,664,1,1,13,3,Indigenous,Indigenous,1,5,2,0Good,3,1,8,2,1,5,5,5,1,3,0,0,4,2,0,1,1,0,0,0,257,220,Noakhali,Noakhali,1,"819,000",5.91,Semi-Bathan,1,March,1,,40,7,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,1
1200,Noakhali,F257A1HR,Culture negative,Culture negative,1,664,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F257A1HR,HR,Right,Hind,1,0,0,664,1,1,13,3,Indigenous,Indigenous,1,5,2,0Good,3,1,8,2,1,5,5,5,1,3,0,0,4,2,0,1,1,0,0,0,257,220,Noakhali,Noakhali,1,"819,000",5.91,Semi-Bathan,1,March,1,,40,7,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,1
1197,Noakhali,F257A1FL,Staphylococcus chromogenes Corynebacterium efficiens,Corynebacterium,1,664,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,3,Double,F257A1FL,FL,Left,Front,1,0,0,664,1,1,13,3,Indigenous,Indigenous,1,5,2,0Good,3,1,8,2,1,5,5,5,1,3,0,0,4,2,0,1,1,0,0,0,257,220,Noakhali,Noakhali,1,"819,000",5.91,Semi-Bathan,1,March,1,,40,7,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,1
45,Sandwip,F39A2HL,Staphylococcus aureus ,Staphylococcus aureus,0,28,S. aureus,S. aureus,Staphylococcus aureus,5,1,0,0,0,0,0,1,0,0,2,1,Single,F39A2HL,HL,Left,Hind,2,0,0,28,2,0,10,3,Indigenous,Indigenous,1,5,2,0Good,1.5,0,6,1,1,5,5,5,1,3,0,0,1,2,0,0,1,0,1,1,39,10,Chattogram,Sandwip,0,"136,000",5.13,Bathan,0,February,0,1,13,4,,,1,3,2,1,1,0,0,3,2,2,1,2,2,1,0
316,Bhola,F101A2HR,Culture negative,Culture negative,0,165,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F101A2HR,HR,Right,Hind,1,0,0,165,2,1,15,3,Crossbreed,Crossbreed,2,5,2,0Good,2,0,5,1,1,5,5,5,1,3,0,0,,2,0,0,0,0,0,1,101,70,Bhola,Bhola,,,,Bathan,0,March,1,0,9,5,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,3,0,
314,Bhola,F101A2FL,Not-identified ,Not-identified ,0,165,,,Not-identified ,6,1,0,0,0,0,0,0,1,0,,1,,F101A2FL,FL,Left,Front,1,0,0,165,2,1,15,3,Crossbreed,Crossbreed,2,5,2,0Good,2,0,5,1,1,5,5,5,1,3,0,0,,2,0,0,0,0,0,1,101,70,Bhola,Bhola,,,,Bathan,0,March,1,0,9,5,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,3,0,
315,Bhola,F101A2HL,Not-identified ,Not-identified ,0,165,,,Not-identified ,6,1,0,0,0,0,0,0,1,0,,1,,F101A2HL,HL,Left,Hind,1,0,0,165,2,1,15,3,Crossbreed,Crossbreed,2,5,2,0Good,2,0,5,1,1,5,5,5,1,3,0,0,,2,0,0,0,0,0,1,101,70,Bhola,Bhola,,,,Bathan,0,March,1,0,9,5,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,3,0,
827,Sylhet,F178A3FL,Culture negative,Culture negative,1,448,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F178A3FL,FL,Left,Front,1,0,0,448,3,1,15,3,Indigenous,Indigenous,1,5,2,0Good,1,0,8,2,1,5,5,5,1,3,0,0,4,3,0,0,0,0,0,0,178,141,Moulvibazar,Sylhet,0,"128,000",5.11,Semi-Bathan,1,January,0,0,32,7,River type,1,1,2,0,0,0,0,0,3,4,1,1,4,3,1,0
828,Sylhet,F178A3FR,Culture negative,Culture negative,1,448,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F178A3FR,FR,Right,Front,1,0,0,448,3,1,15,3,Indigenous,Indigenous,1,5,2,0Good,1,0,8,2,1,5,5,5,1,3,0,0,4,3,0,0,0,0,0,0,178,141,Moulvibazar,Sylhet,0,"128,000",5.11,Semi-Bathan,1,January,0,0,32,7,River type,1,1,2,0,0,0,0,0,3,4,1,1,4,3,1,0
799,Sylhet,F174A2FL,Culture negative,Culture negative,1,435,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F174A2FL,FL,Left,Front,2,0,0,435,2,1,12,3,Crossbreed,Crossbreed,2,5,2,0Good,3,1,4,1,2,5,5,5,1,3,0,0,1,3,0,0,0,0,0,0,174,137,Moulvibazar,Sylhet,0,"157,000",5.2,Semi-Bathan,1,January,0,0,46,10,River type,1,1,2,0,0,0,0,0,3,4,1,1,4,3,1,0
829,Sylhet,F178A3HL,Brachybacterium conglomeratum ,Brachybacterium ,1,448,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,2,Single,F178A3HL,HL,Left,Hind,1,0,0,448,3,1,15,3,Indigenous,Indigenous,1,5,2,0Good,1,0,8,2,1,5,5,5,1,3,0,0,4,3,0,0,0,0,0,0,178,141,Moulvibazar,Sylhet,0,"128,000",5.11,Semi-Bathan,1,January,0,0,32,7,River type,1,1,2,0,0,0,0,0,3,4,1,1,4,3,1,0
830,Sylhet,F178A3HR,Micrococcus lylae Acinetobacter towneri,Micrococcus ,1,448,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,2,Double,F178A3HR,HR,Right,Hind,1,0,0,448,3,1,15,3,Indigenous,Indigenous,1,5,2,0Good,1,0,8,2,1,5,5,5,1,3,0,0,4,3,0,0,0,0,0,0,178,141,Moulvibazar,Sylhet,0,"128,000",5.11,Semi-Bathan,1,January,0,0,32,7,River type,1,1,2,0,0,0,0,0,3,4,1,1,4,3,1,0
881,Sylhet,F192A1FL,Streptococcus canis Staphylococcus hyicus,Streptococcus canis,0,487,Streptococcus,Streptococcus,Streptococcus,7,1,0,0,0,0,0,0,0,1,3,1,Double,F192A1FL,FL,Left,Front,1,0,0,487,1,0,12,3,Indigenous,Indigenous,1,5,2,0Good,3,1,3,0,2,5,5,5,1,3,0,0,1,2,0,0,0,0,0,0,192,155,Moulvibazar,Sylhet,0,"157,000",5.2,Semi-Bathan,1,January,0,1,14,7,Swamp type,2,1,1,2,0,1,0,0,3,4,1,1,4,3,1,0
643,Jamalpur,F142A3FR,Culture negative,Culture negative,0,336,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F142A3FR,FR,Right,Front,1,0,0,336,3,0,13,3,Indigenous,Indigenous,1,5,2,0Good,3.5,1,4,1,2,5,5,5,1,3,0,0,1,3,0,1,0,0,0,0,142,106,Jamalpur,Jamalpur,0,"83,000",4.92,Semi-Bathan,1,December,0,0,11,5,River type,1,2,3,0,0,0,0,0,3,5,1,1,4,3,0,1
863,Sylhet,F187A1FL,Culture negative,Culture negative,0,472,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F187A1FL,FL,Left,Front,1,0,0,472,1,0,12,3,Indigenous,Indigenous,1,5,2,0Good,2,0,4,1,1,5,5,5,1,3,0,0,1,3,0,0,0,0,0,0,187,150,Moulvibazar,Sylhet,0,"147,000",5.17,Semi-Bathan,1,January,0,0,,,Swamp type,2,1,1,2,0,0,0,0,3,5,1,1,4,3,0,0
